Date,Year,Month,Day,Day_of_Week,Sensor_ID,Sensor_Name,Daily_Counts
4/6/2020,2020,April,6,Monday,2,Bourke Street Mall (South),3147
4/7/2020,2020,April,7,Tuesday,2,Bourke Street Mall (South),2957
4/8/2020,2020,April,8,Wednesday,2,Bourke Street Mall (South),3104
4/9/2020,2020,April,9,Thursday,2,Bourke Street Mall (South),3449
4/10/2020,2020,April,10,Friday,2,Bourke Street Mall (South),1361
4/11/2020,2020,April,11,Saturday,2,Bourke Street Mall (South),2459
4/12/2020,2020,April,12,Sunday,2,Bourke Street Mall (South),1820
4/13/2020,2020,April,13,Monday,2,Bourke Street Mall (South),2494
4/14/2020,2020,April,14,Tuesday,2,Bourke Street Mall (South),3265
4/15/2020,2020,April,15,Wednesday,2,Bourke Street Mall (South),3300
4/16/2020,2020,April,16,Thursday,2,Bourke Street Mall (South),3067
4/17/2020,2020,April,17,Friday,2,Bourke Street Mall (South),3438
4/18/2020,2020,April,18,Saturday,2,Bourke Street Mall (South),3122
4/19/2020,2020,April,19,Sunday,2,Bourke Street Mall (South),2825
4/20/2020,2020,April,20,Monday,2,Bourke Street Mall (South),3050
4/21/2020,2020,April,21,Tuesday,2,Bourke Street Mall (South),3269
4/22/2020,2020,April,22,Wednesday,2,Bourke Street Mall (South),3318
4/23/2020,2020,April,23,Thursday,2,Bourke Street Mall (South),3195
4/24/2020,2020,April,24,Friday,2,Bourke Street Mall (South),3745
4/25/2020,2020,April,25,Saturday,2,Bourke Street Mall (South),3141
4/26/2020,2020,April,26,Sunday,2,Bourke Street Mall (South),2840
4/27/2020,2020,April,27,Monday,2,Bourke Street Mall (South),3550
4/28/2020,2020,April,28,Tuesday,2,Bourke Street Mall (South),3674
4/29/2020,2020,April,29,Wednesday,2,Bourke Street Mall (South),3106
4/30/2020,2020,April,30,Thursday,2,Bourke Street Mall (South),3838
5/1/2020,2020,May,1,Friday,2,Bourke Street Mall (South),3585
5/2/2020,2020,May,2,Saturday,2,Bourke Street Mall (South),4254
5/3/2020,2020,May,3,Sunday,2,Bourke Street Mall (South),3679
5/4/2020,2020,May,4,Monday,2,Bourke Street Mall (South),3926
5/5/2020,2020,May,5,Tuesday,2,Bourke Street Mall (South),4470
5/6/2020,2020,May,6,Wednesday,2,Bourke Street Mall (South),4329
5/7/2020,2020,May,7,Thursday,2,Bourke Street Mall (South),4346
5/8/2020,2020,May,8,Friday,2,Bourke Street Mall (South),5075
5/9/2020,2020,May,9,Saturday,2,Bourke Street Mall (South),4087
5/10/2020,2020,May,10,Sunday,2,Bourke Street Mall (South),4185
5/11/2020,2020,May,11,Monday,2,Bourke Street Mall (South),4477
5/12/2020,2020,May,12,Tuesday,2,Bourke Street Mall (South),4567
5/13/2020,2020,May,13,Wednesday,2,Bourke Street Mall (South),4707
5/14/2020,2020,May,14,Thursday,2,Bourke Street Mall (South),5186
5/15/2020,2020,May,15,Friday,2,Bourke Street Mall (South),5937
5/16/2020,2020,May,16,Saturday,2,Bourke Street Mall (South),6315
5/17/2020,2020,May,17,Sunday,2,Bourke Street Mall (South),5103
5/18/2020,2020,May,18,Monday,2,Bourke Street Mall (South),5661
5/19/2020,2020,May,19,Tuesday,2,Bourke Street Mall (South),5362
5/20/2020,2020,May,20,Wednesday,2,Bourke Street Mall (South),6541
5/21/2020,2020,May,21,Thursday,2,Bourke Street Mall (South),5627
5/22/2020,2020,May,22,Friday,2,Bourke Street Mall (South),6541
5/23/2020,2020,May,23,Saturday,2,Bourke Street Mall (South),6432
5/24/2020,2020,May,24,Sunday,2,Bourke Street Mall (South),5899
5/25/2020,2020,May,25,Monday,2,Bourke Street Mall (South),5911
5/26/2020,2020,May,26,Tuesday,2,Bourke Street Mall (South),5849
5/27/2020,2020,May,27,Wednesday,2,Bourke Street Mall (South),6204
5/28/2020,2020,May,28,Thursday,2,Bourke Street Mall (South),6367
5/29/2020,2020,May,29,Friday,2,Bourke Street Mall (South),7075
5/30/2020,2020,May,30,Saturday,2,Bourke Street Mall (South),8553
5/31/2020,2020,May,31,Sunday,2,Bourke Street Mall (South),6402
6/1/2020,2020,June,1,Monday,2,Bourke Street Mall (South),5097
6/2/2020,2020,June,2,Tuesday,2,Bourke Street Mall (South),6675
6/3/2020,2020,June,3,Wednesday,2,Bourke Street Mall (South),7154
6/4/2020,2020,June,4,Thursday,2,Bourke Street Mall (South),7470
6/5/2020,2020,June,5,Friday,2,Bourke Street Mall (South),8498
6/6/2020,2020,June,6,Saturday,2,Bourke Street Mall (South),9665
6/7/2020,2020,June,7,Sunday,2,Bourke Street Mall (South),7547
6/8/2020,2020,June,8,Monday,2,Bourke Street Mall (South),7057
6/9/2020,2020,June,9,Tuesday,2,Bourke Street Mall (South),7112
6/10/2020,2020,June,10,Wednesday,2,Bourke Street Mall (South),7282
6/11/2020,2020,June,11,Thursday,2,Bourke Street Mall (South),7490
6/12/2020,2020,June,12,Friday,2,Bourke Street Mall (South),8435
6/13/2020,2020,June,13,Saturday,2,Bourke Street Mall (South),9803
6/14/2020,2020,June,14,Sunday,2,Bourke Street Mall (South),7835
6/15/2020,2020,June,15,Monday,2,Bourke Street Mall (South),7220
6/16/2020,2020,June,16,Tuesday,2,Bourke Street Mall (South),7376
6/17/2020,2020,June,17,Wednesday,2,Bourke Street Mall (South),7814
6/18/2020,2020,June,18,Thursday,2,Bourke Street Mall (South),8662
6/19/2020,2020,June,19,Friday,2,Bourke Street Mall (South),9183
6/20/2020,2020,June,20,Saturday,2,Bourke Street Mall (South),11495
6/21/2020,2020,June,21,Sunday,2,Bourke Street Mall (South),7090
6/22/2020,2020,June,22,Monday,2,Bourke Street Mall (South),6627
6/23/2020,2020,June,23,Tuesday,2,Bourke Street Mall (South),7497
6/24/2020,2020,June,24,Wednesday,2,Bourke Street Mall (South),7428
6/25/2020,2020,June,25,Thursday,2,Bourke Street Mall (South),7806
6/26/2020,2020,June,26,Friday,2,Bourke Street Mall (South),8494
6/27/2020,2020,June,27,Saturday,2,Bourke Street Mall (South),9656
6/28/2020,2020,June,28,Sunday,2,Bourke Street Mall (South),7228
6/29/2020,2020,June,29,Monday,2,Bourke Street Mall (South),6926
6/30/2020,2020,June,30,Tuesday,2,Bourke Street Mall (South),7307
7/1/2020,2020,July,1,Wednesday,2,Bourke Street Mall (South),7762
7/2/2020,2020,July,2,Thursday,2,Bourke Street Mall (South),7429
7/3/2020,2020,July,3,Friday,2,Bourke Street Mall (South),6590
7/4/2020,2020,July,4,Saturday,2,Bourke Street Mall (South),8117
7/5/2020,2020,July,5,Sunday,2,Bourke Street Mall (South),5891
7/6/2020,2020,July,6,Monday,2,Bourke Street Mall (South),5770
7/7/2020,2020,July,7,Tuesday,2,Bourke Street Mall (South),6239
7/8/2020,2020,July,8,Wednesday,2,Bourke Street Mall (South),7930
7/9/2020,2020,July,9,Thursday,2,Bourke Street Mall (South),3637
7/10/2020,2020,July,10,Friday,2,Bourke Street Mall (South),3970
7/11/2020,2020,July,11,Saturday,2,Bourke Street Mall (South),2967
7/12/2020,2020,July,12,Sunday,2,Bourke Street Mall (South),2899
7/13/2020,2020,July,13,Monday,2,Bourke Street Mall (South),3849
7/14/2020,2020,July,14,Tuesday,2,Bourke Street Mall (South),3942
7/15/2020,2020,July,15,Wednesday,2,Bourke Street Mall (South),3922
7/16/2020,2020,July,16,Thursday,2,Bourke Street Mall (South),3930
7/17/2020,2020,July,17,Friday,2,Bourke Street Mall (South),3904
7/18/2020,2020,July,18,Saturday,2,Bourke Street Mall (South),3595
7/19/2020,2020,July,19,Sunday,2,Bourke Street Mall (South),3063
7/20/2020,2020,July,20,Monday,2,Bourke Street Mall (South),3556
7/21/2020,2020,July,21,Tuesday,2,Bourke Street Mall (South),4228
7/22/2020,2020,July,22,Wednesday,2,Bourke Street Mall (South),3580
7/23/2020,2020,July,23,Thursday,2,Bourke Street Mall (South),3110
7/24/2020,2020,July,24,Friday,2,Bourke Street Mall (South),3527
7/25/2020,2020,July,25,Saturday,2,Bourke Street Mall (South),3296
7/26/2020,2020,July,26,Sunday,2,Bourke Street Mall (South),2569
7/27/2020,2020,July,27,Monday,2,Bourke Street Mall (South),3124
7/28/2020,2020,July,28,Tuesday,2,Bourke Street Mall (South),3239
7/29/2020,2020,July,29,Wednesday,2,Bourke Street Mall (South),3286
7/30/2020,2020,July,30,Thursday,2,Bourke Street Mall (South),3309
7/31/2020,2020,July,31,Friday,2,Bourke Street Mall (South),3372
8/1/2020,2020,August,1,Saturday,2,Bourke Street Mall (South),3589
8/2/2020,2020,August,2,Sunday,2,Bourke Street Mall (South),3104
8/3/2020,2020,August,3,Monday,2,Bourke Street Mall (South),2827
8/4/2020,2020,August,4,Tuesday,2,Bourke Street Mall (South),2641
8/5/2020,2020,August,5,Wednesday,2,Bourke Street Mall (South),2738
8/6/2020,2020,August,6,Thursday,2,Bourke Street Mall (South),1414
8/7/2020,2020,August,7,Friday,2,Bourke Street Mall (South),1347
8/8/2020,2020,August,8,Saturday,2,Bourke Street Mall (South),1425
8/9/2020,2020,August,9,Sunday,2,Bourke Street Mall (South),1224
8/10/2020,2020,August,10,Monday,2,Bourke Street Mall (South),1503
8/11/2020,2020,August,11,Tuesday,2,Bourke Street Mall (South),1463
8/12/2020,2020,August,12,Wednesday,2,Bourke Street Mall (South),1647
8/13/2020,2020,August,13,Thursday,2,Bourke Street Mall (South),1719
8/14/2020,2020,August,14,Friday,2,Bourke Street Mall (South),1689
8/15/2020,2020,August,15,Saturday,2,Bourke Street Mall (South),1633
8/16/2020,2020,August,16,Sunday,2,Bourke Street Mall (South),1304
8/17/2020,2020,August,17,Monday,2,Bourke Street Mall (South),1436
8/18/2020,2020,August,18,Tuesday,2,Bourke Street Mall (South),1680
8/19/2020,2020,August,19,Wednesday,2,Bourke Street Mall (South),1386
8/20/2020,2020,August,20,Thursday,2,Bourke Street Mall (South),1695
8/21/2020,2020,August,21,Friday,2,Bourke Street Mall (South),1755
8/22/2020,2020,August,22,Saturday,2,Bourke Street Mall (South),1031
8/23/2020,2020,August,23,Sunday,2,Bourke Street Mall (South),1226
8/24/2020,2020,August,24,Monday,2,Bourke Street Mall (South),1599
8/25/2020,2020,August,25,Tuesday,2,Bourke Street Mall (South),2091
8/26/2020,2020,August,26,Wednesday,2,Bourke Street Mall (South),1661
8/27/2020,2020,August,27,Thursday,2,Bourke Street Mall (South),1577
8/28/2020,2020,August,28,Friday,2,Bourke Street Mall (South),1956
8/29/2020,2020,August,29,Saturday,2,Bourke Street Mall (South),1905
8/30/2020,2020,August,30,Sunday,2,Bourke Street Mall (South),1313
8/31/2020,2020,August,31,Monday,2,Bourke Street Mall (South),1619
9/1/2020,2020,September,1,Tuesday,2,Bourke Street Mall (South),1752
9/2/2020,2020,September,2,Wednesday,2,Bourke Street Mall (South),1578
9/3/2020,2020,September,3,Thursday,2,Bourke Street Mall (South),1713
9/4/2020,2020,September,4,Friday,2,Bourke Street Mall (South),1793
9/5/2020,2020,September,5,Saturday,2,Bourke Street Mall (South),1655
9/6/2020,2020,September,6,Sunday,2,Bourke Street Mall (South),1518
9/7/2020,2020,September,7,Monday,2,Bourke Street Mall (South),1805
9/8/2020,2020,September,8,Tuesday,2,Bourke Street Mall (South),1730
9/9/2020,2020,September,9,Wednesday,2,Bourke Street Mall (South),1815
9/10/2020,2020,September,10,Thursday,2,Bourke Street Mall (South),1935
9/11/2020,2020,September,11,Friday,2,Bourke Street Mall (South),1925
9/12/2020,2020,September,12,Saturday,2,Bourke Street Mall (South),1358
9/13/2020,2020,September,13,Sunday,2,Bourke Street Mall (South),1819
9/14/2020,2020,September,14,Monday,2,Bourke Street Mall (South),1858
9/15/2020,2020,September,15,Tuesday,2,Bourke Street Mall (South),2069
9/16/2020,2020,September,16,Wednesday,2,Bourke Street Mall (South),1912
9/17/2020,2020,September,17,Thursday,2,Bourke Street Mall (South),1634
9/18/2020,2020,September,18,Friday,2,Bourke Street Mall (South),1867
9/19/2020,2020,September,19,Saturday,2,Bourke Street Mall (South),2055
9/20/2020,2020,September,20,Sunday,2,Bourke Street Mall (South),1701
9/21/2020,2020,September,21,Monday,2,Bourke Street Mall (South),1847
9/22/2020,2020,September,22,Tuesday,2,Bourke Street Mall (South),1785
9/23/2020,2020,September,23,Wednesday,2,Bourke Street Mall (South),1860
9/24/2020,2020,September,24,Thursday,2,Bourke Street Mall (South),1805
9/25/2020,2020,September,25,Friday,2,Bourke Street Mall (South),1631
9/26/2020,2020,September,26,Saturday,2,Bourke Street Mall (South),1793
9/27/2020,2020,September,27,Sunday,2,Bourke Street Mall (South),1692
9/28/2020,2020,September,28,Monday,2,Bourke Street Mall (South),2208
9/29/2020,2020,September,29,Tuesday,2,Bourke Street Mall (South),1991
9/30/2020,2020,September,30,Wednesday,2,Bourke Street Mall (South),1859
10/1/2020,2020,October,1,Thursday,2,Bourke Street Mall (South),2165
10/2/2020,2020,October,2,Friday,2,Bourke Street Mall (South),2133
10/3/2020,2020,October,3,Saturday,2,Bourke Street Mall (South),1835
10/4/2020,2020,October,4,Sunday,2,Bourke Street Mall (South),1565
10/5/2020,2020,October,5,Monday,2,Bourke Street Mall (South),1722
10/6/2020,2020,October,6,Tuesday,2,Bourke Street Mall (South),1754
10/7/2020,2020,October,7,Wednesday,2,Bourke Street Mall (South),1881
10/8/2020,2020,October,8,Thursday,2,Bourke Street Mall (South),1882
10/9/2020,2020,October,9,Friday,2,Bourke Street Mall (South),2093
10/10/2020,2020,October,10,Saturday,2,Bourke Street Mall (South),2085
10/11/2020,2020,October,11,Sunday,2,Bourke Street Mall (South),1832
10/12/2020,2020,October,12,Monday,2,Bourke Street Mall (South),2021
10/13/2020,2020,October,13,Tuesday,2,Bourke Street Mall (South),2086
10/14/2020,2020,October,14,Wednesday,2,Bourke Street Mall (South),2151
10/15/2020,2020,October,15,Thursday,2,Bourke Street Mall (South),1851
10/16/2020,2020,October,16,Friday,2,Bourke Street Mall (South),2132
10/17/2020,2020,October,17,Saturday,2,Bourke Street Mall (South),1999
10/18/2020,2020,October,18,Sunday,2,Bourke Street Mall (South),1818
10/19/2020,2020,October,19,Monday,2,Bourke Street Mall (South),2797
10/20/2020,2020,October,20,Tuesday,2,Bourke Street Mall (South),2956
10/21/2020,2020,October,21,Wednesday,2,Bourke Street Mall (South),2589
10/22/2020,2020,October,22,Thursday,2,Bourke Street Mall (South),2818
10/23/2020,2020,October,23,Friday,2,Bourke Street Mall (South),3010
10/24/2020,2020,October,24,Saturday,2,Bourke Street Mall (South),2429
10/25/2020,2020,October,25,Sunday,2,Bourke Street Mall (South),2703
10/26/2020,2020,October,26,Monday,2,Bourke Street Mall (South),2942
10/27/2020,2020,October,27,Tuesday,2,Bourke Street Mall (South),2913
10/28/2020,2020,October,28,Wednesday,2,Bourke Street Mall (South),9647
10/29/2020,2020,October,29,Thursday,2,Bourke Street Mall (South),8105
10/30/2020,2020,October,30,Friday,2,Bourke Street Mall (South),9003
10/31/2020,2020,October,31,Saturday,2,Bourke Street Mall (South),12681
11/1/2020,2020,November,1,Sunday,2,Bourke Street Mall (South),11226
11/2/2020,2020,November,2,Monday,2,Bourke Street Mall (South),9984
11/3/2020,2020,November,3,Tuesday,2,Bourke Street Mall (South),8108
11/4/2020,2020,November,4,Wednesday,2,Bourke Street Mall (South),5595
11/5/2020,2020,November,5,Thursday,2,Bourke Street Mall (South),6848
11/6/2020,2020,November,6,Friday,2,Bourke Street Mall (South),7648
11/7/2020,2020,November,7,Saturday,2,Bourke Street Mall (South),11671
11/8/2020,2020,November,8,Sunday,2,Bourke Street Mall (South),10379
11/9/2020,2020,November,9,Monday,2,Bourke Street Mall (South),7084
11/10/2020,2020,November,10,Tuesday,2,Bourke Street Mall (South),6683
11/11/2020,2020,November,11,Wednesday,2,Bourke Street Mall (South),6337
11/12/2020,2020,November,12,Thursday,2,Bourke Street Mall (South),7749
11/13/2020,2020,November,13,Friday,2,Bourke Street Mall (South),8863
11/14/2020,2020,November,14,Saturday,2,Bourke Street Mall (South),14193
11/15/2020,2020,November,15,Sunday,2,Bourke Street Mall (South),9550
11/16/2020,2020,November,16,Monday,2,Bourke Street Mall (South),7026
11/17/2020,2020,November,17,Tuesday,2,Bourke Street Mall (South),7776
11/18/2020,2020,November,18,Wednesday,2,Bourke Street Mall (South),7618
11/19/2020,2020,November,19,Thursday,2,Bourke Street Mall (South),7046
11/20/2020,2020,November,20,Friday,2,Bourke Street Mall (South),10632
11/21/2020,2020,November,21,Saturday,2,Bourke Street Mall (South),16259
11/22/2020,2020,November,22,Sunday,2,Bourke Street Mall (South),11200
11/23/2020,2020,November,23,Monday,2,Bourke Street Mall (South),7293
11/24/2020,2020,November,24,Tuesday,2,Bourke Street Mall (South),8980
11/25/2020,2020,November,25,Wednesday,2,Bourke Street Mall (South),8938
11/26/2020,2020,November,26,Thursday,2,Bourke Street Mall (South),10707
11/27/2020,2020,November,27,Friday,2,Bourke Street Mall (South),17491
11/28/2020,2020,November,28,Saturday,2,Bourke Street Mall (South),20062
11/29/2020,2020,November,29,Sunday,2,Bourke Street Mall (South),15379
11/30/2020,2020,November,30,Monday,2,Bourke Street Mall (South),10879
12/1/2020,2020,December,1,Tuesday,2,Bourke Street Mall (South),8389
12/2/2020,2020,December,2,Wednesday,2,Bourke Street Mall (South),10692
12/3/2020,2020,December,3,Thursday,2,Bourke Street Mall (South),11221
12/4/2020,2020,December,4,Friday,2,Bourke Street Mall (South),15065
12/5/2020,2020,December,5,Saturday,2,Bourke Street Mall (South),18432
12/6/2020,2020,December,6,Sunday,2,Bourke Street Mall (South),15864
12/7/2020,2020,December,7,Monday,2,Bourke Street Mall (South),9629
12/8/2020,2020,December,8,Tuesday,2,Bourke Street Mall (South),11254
12/9/2020,2020,December,9,Wednesday,2,Bourke Street Mall (South),13219
12/10/2020,2020,December,10,Thursday,2,Bourke Street Mall (South),13491
12/11/2020,2020,December,11,Friday,2,Bourke Street Mall (South),17630
12/12/2020,2020,December,12,Saturday,2,Bourke Street Mall (South),24583
12/13/2020,2020,December,13,Sunday,2,Bourke Street Mall (South),17186
12/14/2020,2020,December,14,Monday,2,Bourke Street Mall (South),11425
12/15/2020,2020,December,15,Tuesday,2,Bourke Street Mall (South),12391
12/16/2020,2020,December,16,Wednesday,2,Bourke Street Mall (South),15720
12/17/2020,2020,December,17,Thursday,2,Bourke Street Mall (South),15744
12/18/2020,2020,December,18,Friday,2,Bourke Street Mall (South),19999
12/19/2020,2020,December,19,Saturday,2,Bourke Street Mall (South),26198
12/20/2020,2020,December,20,Sunday,2,Bourke Street Mall (South),24427
12/21/2020,2020,December,21,Monday,2,Bourke Street Mall (South),20256
12/22/2020,2020,December,22,Tuesday,2,Bourke Street Mall (South),17689
12/23/2020,2020,December,23,Wednesday,2,Bourke Street Mall (South),27838
12/24/2020,2020,December,24,Thursday,2,Bourke Street Mall (South),21690
12/25/2020,2020,December,25,Friday,2,Bourke Street Mall (South),7074
12/26/2020,2020,December,26,Saturday,2,Bourke Street Mall (South),29284
12/27/2020,2020,December,27,Sunday,2,Bourke Street Mall (South),14142
12/28/2020,2020,December,28,Monday,2,Bourke Street Mall (South),17253
12/29/2020,2020,December,29,Tuesday,2,Bourke Street Mall (South),16739
12/30/2020,2020,December,30,Wednesday,2,Bourke Street Mall (South),15485
12/31/2020,2020,December,31,Thursday,2,Bourke Street Mall (South),12216
1/1/2021,2021,January,1,Friday,2,Bourke Street Mall (South),8275
1/2/2021,2021,January,2,Saturday,2,Bourke Street Mall (South),9862
1/3/2021,2021,January,3,Sunday,2,Bourke Street Mall (South),8341
1/4/2021,2021,January,4,Monday,2,Bourke Street Mall (South),7512
1/5/2021,2021,January,5,Tuesday,2,Bourke Street Mall (South),8243
1/6/2021,2021,January,6,Wednesday,2,Bourke Street Mall (South),9401
1/7/2021,2021,January,7,Thursday,2,Bourke Street Mall (South),9515
1/8/2021,2021,January,8,Friday,2,Bourke Street Mall (South),9994
1/9/2021,2021,January,9,Saturday,2,Bourke Street Mall (South),9993
1/10/2021,2021,January,10,Sunday,2,Bourke Street Mall (South),6912
1/11/2021,2021,January,11,Monday,2,Bourke Street Mall (South),6062
1/12/2021,2021,January,12,Tuesday,2,Bourke Street Mall (South),9132
1/13/2021,2021,January,13,Wednesday,2,Bourke Street Mall (South),8427
1/14/2021,2021,January,14,Thursday,2,Bourke Street Mall (South),9858
1/15/2021,2021,January,15,Friday,2,Bourke Street Mall (South),9899
1/16/2021,2021,January,16,Saturday,2,Bourke Street Mall (South),11043
1/17/2021,2021,January,17,Sunday,2,Bourke Street Mall (South),10153
1/18/2021,2021,January,18,Monday,2,Bourke Street Mall (South),9342
1/19/2021,2021,January,19,Tuesday,2,Bourke Street Mall (South),9943
1/20/2021,2021,January,20,Wednesday,2,Bourke Street Mall (South),10815
1/21/2021,2021,January,21,Thursday,2,Bourke Street Mall (South),9593
1/22/2021,2021,January,22,Friday,2,Bourke Street Mall (South),11892
1/23/2021,2021,January,23,Saturday,2,Bourke Street Mall (South),11862
1/24/2021,2021,January,24,Sunday,2,Bourke Street Mall (South),7405
1/25/2021,2021,January,25,Monday,2,Bourke Street Mall (South),7287
1/26/2021,2021,January,26,Tuesday,2,Bourke Street Mall (South),8304
1/27/2021,2021,January,27,Wednesday,2,Bourke Street Mall (South),9973
1/28/2021,2021,January,28,Thursday,2,Bourke Street Mall (South),9462
1/29/2021,2021,January,29,Friday,2,Bourke Street Mall (South),8023
1/30/2021,2021,January,30,Saturday,2,Bourke Street Mall (South),11983
1/31/2021,2021,January,31,Sunday,2,Bourke Street Mall (South),9434
2/1/2021,2021,February,1,Monday,2,Bourke Street Mall (South),7854
2/2/2021,2021,February,2,Tuesday,2,Bourke Street Mall (South),8312
2/3/2021,2021,February,3,Wednesday,2,Bourke Street Mall (South),8880
2/4/2021,2021,February,4,Thursday,2,Bourke Street Mall (South),8760
2/5/2021,2021,February,5,Friday,2,Bourke Street Mall (South),8443
2/6/2021,2021,February,6,Saturday,2,Bourke Street Mall (South),12031
2/7/2021,2021,February,7,Sunday,2,Bourke Street Mall (South),9277
2/8/2021,2021,February,8,Monday,2,Bourke Street Mall (South),7456
2/9/2021,2021,February,9,Tuesday,2,Bourke Street Mall (South),8488
2/10/2021,2021,February,10,Wednesday,2,Bourke Street Mall (South),8147
2/11/2021,2021,February,11,Thursday,2,Bourke Street Mall (South),8393
2/12/2021,2021,February,12,Friday,2,Bourke Street Mall (South),9652
2/13/2021,2021,February,13,Saturday,2,Bourke Street Mall (South),1336
2/14/2021,2021,February,14,Sunday,2,Bourke Street Mall (South),1552
2/15/2021,2021,February,15,Monday,2,Bourke Street Mall (South),1661
2/16/2021,2021,February,16,Tuesday,2,Bourke Street Mall (South),1622
2/17/2021,2021,February,17,Wednesday,2,Bourke Street Mall (South),1633
2/18/2021,2021,February,18,Thursday,2,Bourke Street Mall (South),7571
2/19/2021,2021,February,19,Friday,2,Bourke Street Mall (South),8563
2/20/2021,2021,February,20,Saturday,2,Bourke Street Mall (South),11488
2/21/2021,2021,February,21,Sunday,2,Bourke Street Mall (South),9224
2/22/2021,2021,February,22,Monday,2,Bourke Street Mall (South),7543
2/23/2021,2021,February,23,Tuesday,2,Bourke Street Mall (South),7950
2/24/2021,2021,February,24,Wednesday,2,Bourke Street Mall (South),8482
2/25/2021,2021,February,25,Thursday,2,Bourke Street Mall (South),8882
2/26/2021,2021,February,26,Friday,2,Bourke Street Mall (South),10074
2/27/2021,2021,February,27,Saturday,2,Bourke Street Mall (South),12477
2/28/2021,2021,February,28,Sunday,2,Bourke Street Mall (South),9754
3/1/2021,2021,March,1,Monday,2,Bourke Street Mall (South),7378
3/2/2021,2021,March,2,Tuesday,2,Bourke Street Mall (South),7939
3/3/2021,2021,March,3,Wednesday,2,Bourke Street Mall (South),8518
3/4/2021,2021,March,4,Thursday,2,Bourke Street Mall (South),9107
3/5/2021,2021,March,5,Friday,2,Bourke Street Mall (South),11133
3/6/2021,2021,March,6,Saturday,2,Bourke Street Mall (South),16693
3/7/2021,2021,March,7,Sunday,2,Bourke Street Mall (South),14297
3/8/2021,2021,March,8,Monday,2,Bourke Street Mall (South),10227
3/9/2021,2021,March,9,Tuesday,2,Bourke Street Mall (South),7835
3/10/2021,2021,March,10,Wednesday,2,Bourke Street Mall (South),9230
3/11/2021,2021,March,11,Thursday,2,Bourke Street Mall (South),9261
3/12/2021,2021,March,12,Friday,2,Bourke Street Mall (South),11133
3/13/2021,2021,March,13,Saturday,2,Bourke Street Mall (South),10796
3/14/2021,2021,March,14,Sunday,2,Bourke Street Mall (South),11244
3/15/2021,2021,March,15,Monday,2,Bourke Street Mall (South),8014
3/16/2021,2021,March,16,Tuesday,2,Bourke Street Mall (South),8506
3/17/2021,2021,March,17,Wednesday,2,Bourke Street Mall (South),9071
3/18/2021,2021,March,18,Thursday,2,Bourke Street Mall (South),9437
3/19/2021,2021,March,19,Friday,2,Bourke Street Mall (South),11729
3/20/2021,2021,March,20,Saturday,2,Bourke Street Mall (South),14509
3/21/2021,2021,March,21,Sunday,2,Bourke Street Mall (South),8602
3/22/2021,2021,March,22,Monday,2,Bourke Street Mall (South),7798
3/23/2021,2021,March,23,Tuesday,2,Bourke Street Mall (South),8465
3/24/2021,2021,March,24,Wednesday,2,Bourke Street Mall (South),8971
3/25/2021,2021,March,25,Thursday,2,Bourke Street Mall (South),10123
3/26/2021,2021,March,26,Friday,2,Bourke Street Mall (South),12359
3/27/2021,2021,March,27,Saturday,2,Bourke Street Mall (South),13959
3/28/2021,2021,March,28,Sunday,2,Bourke Street Mall (South),10648
3/29/2021,2021,March,29,Monday,2,Bourke Street Mall (South),8370
3/30/2021,2021,March,30,Tuesday,2,Bourke Street Mall (South),10055
3/31/2021,2021,March,31,Wednesday,2,Bourke Street Mall (South),10302
4/1/2021,2021,April,1,Thursday,2,Bourke Street Mall (South),12258
4/2/2021,2021,April,2,Friday,2,Bourke Street Mall (South),6164
4/3/2021,2021,April,3,Saturday,2,Bourke Street Mall (South),15972
4/4/2021,2021,April,4,Sunday,2,Bourke Street Mall (South),12627
4/5/2021,2021,April,5,Monday,2,Bourke Street Mall (South),12134
4/6/2021,2021,April,6,Tuesday,2,Bourke Street Mall (South),12997
4/7/2021,2021,April,7,Wednesday,2,Bourke Street Mall (South),13672
4/8/2021,2021,April,8,Thursday,2,Bourke Street Mall (South),13917
4/9/2021,2021,April,9,Friday,2,Bourke Street Mall (South),15456
4/10/2021,2021,April,10,Saturday,2,Bourke Street Mall (South),14683
4/11/2021,2021,April,11,Sunday,2,Bourke Street Mall (South),10204
4/12/2021,2021,April,12,Monday,2,Bourke Street Mall (South),11818
4/13/2021,2021,April,13,Tuesday,2,Bourke Street Mall (South),12379
4/14/2021,2021,April,14,Wednesday,2,Bourke Street Mall (South),13242
4/15/2021,2021,April,15,Thursday,2,Bourke Street Mall (South),14563
4/16/2021,2021,April,16,Friday,2,Bourke Street Mall (South),15812
4/17/2021,2021,April,17,Saturday,2,Bourke Street Mall (South),16292
4/18/2021,2021,April,18,Sunday,2,Bourke Street Mall (South),11289
4/19/2021,2021,April,19,Monday,2,Bourke Street Mall (South),8834
4/20/2021,2021,April,20,Tuesday,2,Bourke Street Mall (South),7816
4/21/2021,2021,April,21,Wednesday,2,Bourke Street Mall (South),10201
4/22/2021,2021,April,22,Thursday,2,Bourke Street Mall (South),10711
4/23/2021,2021,April,23,Friday,2,Bourke Street Mall (South),12526
4/24/2021,2021,April,24,Saturday,2,Bourke Street Mall (South),14289
4/25/2021,2021,April,25,Sunday,2,Bourke Street Mall (South),10653
4/26/2021,2021,April,26,Monday,2,Bourke Street Mall (South),9250
4/27/2021,2021,April,27,Tuesday,2,Bourke Street Mall (South),8723
